source_type,source_code,nuts_code,nuts_label,source_url,source_version
postcode,3454,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3454,2026-08-22
postcode,3460,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3460,2026-08-22
postcode,3461,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3461,2026-08-22
postcode,3470,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3470,2026-08-22
postcode,3471,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3471,2026-08-22
postcode,3472,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3472,2026-08-22
postcode,3473,BE242,Arr. Leuven,https://api.basisregisters.vlaanderen.be/v2/postinfo/3473,2026-08-22
postcode,3500,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3500,2026-08-22
postcode,3501,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3501,2026-08-22
postcode,3510,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3510,2026-08-22
postcode,3511,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3511,2026-08-22
postcode,3512,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3512,2026-08-22
postcode,3520,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3520,2026-08-22
postcode,3530,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3530,2026-08-22
postcode,3540,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3540,2026-08-22
postcode,3545,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3545,2026-08-22
postcode,3550,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3550,2026-08-22
postcode,3560,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3560,2026-08-22
postcode,3570,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3570,2026-08-22
postcode,3580,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3580,2026-08-22
postcode,3581,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3581,2026-08-22
