source_type,source_code,nuts_code,nuts_label,source_url,source_version
kunta,287,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,288,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,290,FI1D8,Kainuu,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,291,FI19B,Pirkanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,295,FI200,Åland,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,297,FI1DB,Pohjois-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,300,FI199,Etelä-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,301,FI199,Etelä-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,304,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,305,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,309,FI1DC,Pohjois-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,312,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,316,FI1C6,Päijät-Häme,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,317,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,318,FI200,Åland,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,320,FI1D7,Lappi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,322,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,398,FI1C6,Päijät-Häme,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,399,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,400,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,402,FI1DB,Pohjois-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,403,FI199,Etelä-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,405,FI1C5,Etelä-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,407,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,408,FI199,Etelä-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,410,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,416,FI1C5,Etelä-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,417,FI200,Åland,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,418,FI19B,Pirkanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,420,FI1DB,Pohjois-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,421,FI1D5,Keski-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
