source_concept_id,source_label,target_uri,target_label,relation,confidence,source_url,source_version
bXik_Ys8_w9s,Kommunhandläggare,http://data.europa.eu/esco/occupation/39c89133-bd2a-45db-b3eb-529b94daeeaf,tillståndshandläggare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bXik_Ys8_w9s,Kommunhandläggare,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,"handläggare, kommunutveckling",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bXik_Ys8_w9s,Kommunhandläggare,http://data.europa.eu/esco/occupation/caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,"handläggare, offentlig förvaltning",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
baiU_kY9_dTs,Orkesterledare,http://data.europa.eu/esco/occupation/13d8b1be-d711-4bbc-a45e-cad605162f41,musikalisk ledare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
berf_Sgt_yWP,Charkuterist,http://data.europa.eu/esco/occupation/37c7880e-cfee-4c41-a41b-061682fefde3,slaktare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
berf_Sgt_yWP,Charkuterist,http://data.europa.eu/esco/occupation/7e33b166-4a6d-40f3-8048-83b3a9d3ef49,ansvarig för köttbearbetning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bf92_EVy_5NP,Vältförare,http://data.europa.eu/esco/occupation/4370b117-d9ec-424c-80de-fd92ba740f65,"anläggningsmaskinförare, vägvält",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bgTi_SxA_pLX,"Servicetekniker, elkraft",http://data.europa.eu/esco/occupation/0c328e98-6e4e-4e96-b99c-56851e666ad0,"servicetekniker, elkraft",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bgWo_nJB_eXP,Möbelrenoverare/Möbelrestauratör,http://data.europa.eu/esco/occupation/5a551d36-0e14-40ab-84a2-7aa9b37dc528,"möbelsnickare, renovering",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bhk6_aNU_xRe,Renhållningsförare,http://data.europa.eu/esco/occupation/2480f8b0-4c02-4c66-84ad-2677c1548e03,renhållningsförare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjAo_61d_BEc,"Lärling, golvläggare",http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,"golvläggare, textil, plast, linoleum, kork",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjAo_61d_BEc,"Lärling, golvläggare",http://data.europa.eu/esco/occupation/a50d64e7-2dba-4418-81a7-92b2ba2e508f,terrazzoarbetare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,"kvalitetschef, skor",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,"produktionschef, metallindustri",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5,"produktionschef, kemi",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/1f8967ce-9faa-4d56-a656-50e041f7d07e,"kvalitetschef, lädervaror",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee,tillverkningschef,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/652b847f-837a-4a08-bd5e-36397fe56455,"kvalitetschef, textil",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268,driftschef,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5,"produktionschef, industri",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bjDH_v5M_2gn,"Produktionschef, tillverkning",http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,"kvalitetschef, industri",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bmgy_Rsq_4DA,Markförhandlare,http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8,lantmätare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bour_RRe_n9Y,"Grävlastarförare, anläggning",http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,grävmaskinsförare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/1e3c569b-e7ef-46b4-943a-2768a9969961,ansvarig för bryggeri,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/1fc60ca6-c3ea-4aeb-bf3b-350c0c5e7f93,"maskinoperatör, vinodling",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/3caa57c9-d360-4ce4-8000-34a983666ba7,ansvarig för jäsningslokal,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,ansvarig för läskedryckstillverkning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3,ansvarig för kolsyremaskin,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/7309ab2d-e2ba-4ccb-b658-6b0a8bd8c4eb,"processoperatör, torkning av malt",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/7dbb116c-a4e7-41e8-9f28-c8a738d93e28,expert på filtrering av drycker,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpHr_Kbh_b8v,Bryggeritekniker,http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,groningsansvarig,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/094b9f9b-7e89-4f34-adbb-fbaf7246f7a4,vatten- och avloppstekniker,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/0f898624-9b89-41ba-adcf-9360ade85a62,"tekniker, vattenåtervinning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,vattenvägsbyggare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/461959ed-6a80-4c33-a75e-26aaeb52a5a7,VVS-montör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/47300afa-5496-484c-8f65-14247a98b2b8,anläggningsarbetare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/6eaf90cb-144d-486c-86e7-3d2bf4242525,vägmärkesuppsättare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/6f74ebc4-ab7e-42a8-ad94-921f3d0ef0c6,"VVS-montör, avlopp",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89,ledningstekniker,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bpwq_MEr_hvP,"Väg- och anläggningsarbetare, utan yrkesbevis",http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,dräneringsarbetare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bqrn_3Hf_Wtv,Filmelektriker/TV-elektriker,http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,ljustekniker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
brrG_pJ8_Gc3,Friluftssamordnare,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,"friluftsledare, hjälpledare",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
brrG_pJ8_Gc3,Friluftssamordnare,http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698,friluftsledare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
brrG_pJ8_Gc3,Friluftssamordnare,http://data.europa.eu/esco/occupation/6e298596-882b-4687-a0cf-3eb37f8fd328,samordnare av friluftsaktiviteter,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
brrG_pJ8_Gc3,Friluftssamordnare,http://data.europa.eu/esco/occupation/a1b32703-a2e5-4e0a-910f-7cdd0293b52d,friluftsledare med specialkompetens,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bsHZ_v4H_M7Y,Seismolog,http://data.europa.eu/esco/occupation/b79cfd33-6e46-4b71-b180-c9a84422f047,seismolog,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bup8_c8x_vsX,Hälsoekonom,http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d,ekonomisk rådgivare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bweF_VXK_Y2T,Intimitetskoordinator,http://data.europa.eu/esco/occupation/4f2f2539-3e38-4393-9dac-a9a48af7cd32,regiassistent,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bweF_VXK_Y2T,Intimitetskoordinator,http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,"regiassistent, film",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
bwvf_zQg_wKH,Idéhistoriker,http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,historiker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c3tM_knt_TxY,Förgyllare,http://data.europa.eu/esco/occupation/96186698-f79d-423a-9652-a2a58085d5f1,"dekoratör, trä",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c4S8_tmV_fJW,Arbetsledare lager och terminal,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,"lageroperatör, konfektion",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c4S8_tmV_fJW,Arbetsledare lager och terminal,http://data.europa.eu/esco/occupation/143e49fc-832f-477c-8cac-8eabe6fd7bc2,"lageroperatör, skofabrik",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c4S8_tmV_fJW,Arbetsledare lager och terminal,http://data.europa.eu/esco/occupation/31db6bd9-ee84-4a57-ac9e-87e243ba1c69,"lageroperatör, lädervaror",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c4S8_tmV_fJW,Arbetsledare lager och terminal,http://data.europa.eu/esco/occupation/f3eb330a-03b5-4537-ac0e-bcee5c67bcff,flygfraktsamordnare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c4wp_2EZ_Ns9,Försäkringsrådgivare,http://data.europa.eu/esco/occupation/a198de8c-24b1-4002-982f-a57ae6d6c19c,försäkringsmäklare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c6R7_bxh_Hg9,Linjeproducent,http://data.europa.eu/esco/occupation/52b9e8dc-de6c-41dd-b29a-e1291c273f6f,producent,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c6hC_aYL_Qty,Ordermottagare,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,inköpsassistent,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c8PJ_S6r_Lg2,Hjälpmedelstekniker,http://data.europa.eu/esco/occupation/4e82464b-e9d7-4d51-9116-294ab40c5169,hjälpmedelstekniker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c8PJ_S6r_Lg2,Hjälpmedelstekniker,http://data.europa.eu/esco/occupation/dec7ed73-8688-4328-bc50-c72d31b25956,finmekaniker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c9pz_dJG_ikv,"Arbetsledare, rivning",http://data.europa.eu/esco/occupation/57d1be2e-c476-43fb-b014-fa58602cac95,"arbetsledare, demontering",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c9pz_dJG_ikv,"Arbetsledare, rivning",http://data.europa.eu/esco/occupation/9defc0f8-3eed-4a56-80e1-d534983aff4f,"arbetsledare, rivning",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
c9xX_2pP_87h,Stadssekreterare,http://data.europa.eu/esco/occupation/caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,"handläggare, offentlig förvaltning",broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cA1v_Y45_FS4,Rostskyddsmålare,http://data.europa.eu/esco/occupation/fb4819db-03fa-4dc1-a471-2cdc24dcbe6f,rostskyddsbehandlare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cAJj_uJb_s9C,Fartygskonstruktör,http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,"civilingenjör, maskin",broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cAJj_uJb_s9C,Fartygskonstruktör,http://data.europa.eu/esco/occupation/a464015d-a622-44aa-a4fe-bf01e412e120,"kvalitetskontrollant, fartygskonstruktion",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cAJj_uJb_s9C,Fartygskonstruktör,http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03,mariningenjör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cAYP_wEe_u3D,Trafikingenjör,http://data.europa.eu/esco/occupation/0f5cc4eb-925d-4b99-be6d-b0964a253a9a,Väg- och vattenbyggnadsingenjör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cB4Q_Cx9_2Lw,Beredskapsdirektör,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,direktör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cBns_bSk_db4,Formbestämmare/Surface designer,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,"tekniker, fordonsindustrin",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cE4c_9ML_jHz,Stålbyggnadsmontör,http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf,stålbyggare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cEY1_Bh8_URP,Chief Information Officer/CIO/IT-chef,http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,chef för information och kunskap för IKT,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cEY1_Bh8_URP,Chief Information Officer/CIO/IT-chef,http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4,informationschef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cGMD_PSS_35h,Sjömätare,http://data.europa.eu/esco/occupation/439c52ae-23ce-4d1e-bea1-bac135497977,hydrograf,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cGMD_PSS_35h,Sjömätare,http://data.europa.eu/esco/occupation/668943cc-c454-4a1b-a296-2fcb524a6222,"mättekniker, sjömätare",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cJmQ_MNU_yCf,"ST-läkare, psykiatri",http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,läkare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cNKk_9i8_RnZ,Kompositör,http://data.europa.eu/esco/occupation/7dc05fcc-b079-45ed-b5d4-74c75f99976c,kompositör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cPcf_Ns3_tUM,Sjukhusfysiker,http://data.europa.eu/esco/occupation/047108c3-f987-40a4-bef0-f2b3407ec16a,sjukhusfysiker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cQd3_2n5_cpN,Ställningsbyggare,http://data.europa.eu/esco/occupation/18fa8080-3156-429a-bbd7-b3ef559b6721,ställningsbyggare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cRmS_zdM_NEA,Skolvaktmästare,http://data.europa.eu/esco/occupation/a48b9a5a-5ded-482d-8cda-7fd097a32c16,vaktmästare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cUfj_4io_mFf,"Ledande montör, el",http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,installationselektriker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cVeq_dTa_PcZ,Inspelningsassistent,http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,"regiassistent, film",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cW4d_TYU_1yQ,"Produktområdeschef, järnväg",http://data.europa.eu/esco/occupation/98ad0008-13d9-4e9b-94bf-4f4a5faae764,"driftschef, järnvägstransport",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cXNv_yU5_76A,Cisterntekniker,http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64,industriplåtslagare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cfJA_uhP_dD3,VA-strateg,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,"civilingenjör, väg- och vattenbyggnad",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
chjQ_sAN_hJC,Verkstadstekniker,http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120,CNC-operatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
chjQ_sAN_hJC,Verkstadstekniker,http://data.europa.eu/esco/occupation/898f99f7-8c0a-4212-9e58-9ab00379e5ae,maskinställare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
chjQ_sAN_hJC,Verkstadstekniker,http://data.europa.eu/esco/occupation/cb3432f8-bad7-4703-ba66-dc980a4ce4f7,"maskinoperatör, mekanisk verkstad",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
chpC_tet_f1t,Arbetsledare inom grönyteskötsel och trädgårdsanläggning,http://data.europa.eu/esco/occupation/e7970c7a-7769-4002-87d3-0a8ea94fdd6f,trädgårdsarkitekt,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
chze_8HV_Ujk,Solcellsmontör,http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a,"installationselektriker, solenergi",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ci6b_Nc2_FmS,Underhållsmekaniker,http://data.europa.eu/esco/occupation/23eddde2-5e8b-4953-b275-cdc864e6d976,smörjare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ci6b_Nc2_FmS,Underhållsmekaniker,http://data.europa.eu/esco/occupation/269c47e7-9017-4aa6-bce8-49e89a696a64,"maskinmekaniker, industri",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ci6b_Nc2_FmS,Underhållsmekaniker,http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51,"maskinmekaniker, textil",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ci6b_Nc2_FmS,Underhållsmekaniker,http://data.europa.eu/esco/occupation/599c2ce9-0e1b-4f63-9d65-1f19b3847efb,maskinreparatör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ci6b_Nc2_FmS,Underhållsmekaniker,http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,"maskinmekaniker, gruva",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ciWH_LHa_Wf1,"Projektledare, ventilation",http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,projektledare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ckkD_JhH_Sc6,Tandsköterska,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,tandsköterska,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cvFw_Ay2_ynn,BT-läkare,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialistläkare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cyCt_LLE_qDy,Inredningssnickare/Specialsnickare,http://data.europa.eu/esco/occupation/423f4021-322b-4257-9a4e-d6ee5d166fbc,båtinredare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cyCt_LLE_qDy,Inredningssnickare/Specialsnickare,http://data.europa.eu/esco/occupation/e1416610-ad08-4f37-8b46-9f99632a5c0f,inredningssnickare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
czC6_fEK_A17,Hållbarhetschef,http://data.europa.eu/esco/occupation/1313aeea-63a9-4b4d-82d1-dbe00ff9ed10,csr-chef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
cztk_vjQ_Jyo,Fortbildningskonsulent,http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,"administratör, utbildningsplaner",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
d7s6_CJT_vmu,Kultursekreterare,http://data.europa.eu/esco/occupation/5fe1b340-9b02-4c40-bbc9-ffd4d5fb5699,"handläggare, offentlig förvaltning, kultur",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
d8Kq_mRD_TvK,Städchef,http://data.europa.eu/esco/occupation/fae51298-03a8-4df4-829a-685dddc1580e,arbetsledare för städpersonal,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
d9nv_iUm_Jyg,Barnvakt,http://data.europa.eu/esco/occupation/0a5356bc-7f81-4e40-971d-c1dc789c5fb4,barnflicka,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
d9nv_iUm_Jyg,Barnvakt,http://data.europa.eu/esco/occupation/c4a81f47-6ed8-4a17-ab4a-21a2e67fa1d9,barnvakt,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dASq_9GH_jbS,Uroterapeut,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialistsjuksköterska,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dAmo_ydH_Fko,Ambulanssjuksköterska,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialistsjuksköterska,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dBVw_5Cw_upG,Familjerättssekreterare,http://data.europa.eu/esco/occupation/5727b567-993d-4d41-a13d-81a6af1a9a8e,socialrådgivare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dF9d_yih_ua7,Zoolog,http://data.europa.eu/esco/occupation/1c948509-4015-40b0-b380-105fc85782a5,djurparkszoolog,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dGC5_1ze_AHS,Jaktvårdskonsulent/Jaktvårdsrådgivare,http://data.europa.eu/esco/occupation/a491c5c1-e126-4414-9ac9-3625a4a79513,viltvårdare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dGoL_oJe_Q5J,Pilot helikopter,http://data.europa.eu/esco/occupation/476420bb-2577-4f79-ad32-186f19c4fd02,helikopterpilot,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dPjw_76j_Eo5,Barmästare,http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,bartender,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
dRGN_7fG_GJn,Parkchef,http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571,"chef, fritidsanläggning",broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
